year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2004,tt0363547,Dawn of the Dead,ok,ok,PASS,28000000,58990765,103452875,2004PASS,34529401,72746991,127577349,3,2,0363547,"A nurse, a policeman, a young married couple, a salesman, and other survivors of a worldwide plague that is producing aggressive, flesh-eating zombies, take refuge in a mega Midwestern shopping mall.",R,True,English,"USA, Canada, Japan, France","George A. Romero, James Gunn (screenplay)",58,7.4,Zack Snyder,19 Mar 2004,"Sarah Polley, Ving Rhames, Jake Weber, Mekhi Phifer","Action, Horror, Sci-Fi",5 wins & 6 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4OTU2NjY5OF5BMl5BanBnXkFtZTYwOTQ2Mzg3._V1_SX300.jpg,"153,839",NA
2004,tt0364725,Dodgeball: A True Underdog Story,ok,ok,PASS,30000000,114326736,167791704,2004PASS,36995786,140986916,206919534,3,2,0364725,A group of misfits enter a Las Vegas dodgeball tournament in order to save their cherished local gym from the onslaught of a corporate health fitness chain.,PG-13,True,"English, German","USA, Germany",Rawson Marshall Thurber,55,6.7,Rawson Marshall Thurber,18 Jun 2004,"Vince Vaughn, Christine Taylor, Ben Stiller, Rip Torn","Comedy, Sport",2 wins & 5 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMzE2MjM4MV5BMl5BanBnXkFtZTYwNjA1OTY3._V1_SX300.jpg,"136,735",NA
2004,tt0327679,Ella Enchanted,ok,ok,PASS,35000000,22913677,22913677,2004PASS,43161751,28256983,28256983,3,2,0327679,"Ella is under a spell to be constantly obedient, a fact she must hide from her new step-family in order to protect the prince of the land, her friend for whom she's falling.",PG,True,English,"USA, Ireland, UK","Laurie Craig (screenplay), Karen McCullah (screenplay), Kirsten Smith (screenplay), Jennifer Heath (screenplay), Michele J. Wolff (screenplay), Gail Carson Levine (based on the book by)",53,6.3,Tommy O'Haver,09 Apr 2004,"Anne Hathaway, Hugh Dancy, Cary Elwes, Aidan McArdle","Comedy, Family, Fantasy",1 nomination.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2MjI3Nzg3NV5BMl5BanBnXkFtZTcwMjc2NTYyMQ@@._V1_SX300.jpg,"32,939",NA
2004,tt0338013,Eternal Sunshine of the Spotless Mind,men,men,FAIL,20000000,34366518,72993444,2004FAIL,24663858,42380545,90014995,3,2,0338013,"A couple undergo a procedure to erase each other from their memories when their relationship turns sour, but it is only through the process of loss that they discover what they had to begin with.",R,True,English,USA,"Charlie Kaufman (story), Michel Gondry (story), Pierre Bismuth (story), Charlie Kaufman (screenplay)",89,8.4,Michel Gondry,19 Mar 2004,"Jim Carrey, Kate Winslet, Gerry Robert Byrne, Elijah Wood","Drama, Romance, Sci-Fi",Won 1 Oscar. Another 46 wins & 54 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SX300.jpg,"473,812",NA
2004,tt0349416,Eulogy,ok,ok,PASS,10000000,70527,70527,2004PASS,12331929,86973,86973,3,2,0349416,"A black comedy that follows three generations of a family, who come together for the funeral of the patriarch - unveiling a litany of family secrets and covert relationships.",R,True,English,"USA, UK, Germany",Michael Clancy,34,6.7,Michael Clancy,24 Feb 2005,"Hank Azaria, Jesse Bradford, Zooey Deschanel, Glenne Headly","Comedy, Drama",N/A,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMDA1MjEzOF5BMl5BanBnXkFtZTcwNjIwMDEwNQ@@._V1_SX300.jpg,"6,984",NA
2004,tt0308644,Finding Neverland,ok,ok,PASS,25000000,51676606,115036108,2004PASS,30829822,63727222,141861709,3,2,0308644,The story of J.M. Barrie's friendship with a family who inspired him to create Peter Pan.,PG,True,English,"USA, UK","Allan Knee (play), David Magee (screenplay)",67,7.8,Marc Forster,24 Nov 2004,"Johnny Depp, Kate Winslet, Julie Christie, Radha Mitchell","Biography, Drama, Family",Won 1 Oscar. Another 18 wins & 57 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMxNzYzNzUzMV5BMl5BanBnXkFtZTYwNjcwMjE3._V1_SX300.jpg,"149,424",NA
2004,tt0377062,Flight of the Phoenix,nowomen,nowomen,FAIL,75000000,21009180,34009180,2004FAIL,92489466,25908371,41939879,3,2,0377062,Survivors of a plane crash in the Mongolian desert work together to build a new plane.,PG-13,True,English,USA,"Lukas Heller, Scott Frank (screenplay), Edward Burns (screenplay)",47,6.1,John Moore,17 Dec 2004,"Dennis Quaid, Tyrese Gibson, Giovanni Ribisi, Miranda Otto","Action, Adventure, Drama",2 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYyMjY4MzcwNF5BMl5BanBnXkFtZTcwNDQ5MzcyMQ@@._V1_SX300.jpg,"40,146",NA
2004,tt0333766,Garden State,ok,ok,PASS,2500000,26782316,36028802,2004PASS,3082982,33027761,44430462,3,2,0333766,A quietly troubled young man returns home for his mother's funeral after being estranged from his family for a decade.,R,True,English,USA,Zach Braff,67,7.7,Zach Braff,20 Aug 2004,"Zach Braff, Kenneth Graymez, George C. Wolfe, Austin Lysy","Comedy, Drama, Romance",12 wins & 26 nominations.,102 min,movie,http://ia.media-imdb.com/images/M/MV5BMjc5MDE0NjkxOF5BMl5BanBnXkFtZTcwNzA0NTkyMw@@._V1_SX300.jpg,"164,838",NA
2004,tt0366551,Harold and Kumar Go to White Castle,ok-disagree,ok,PASS,9000000,18225165,18225165,2004PASS,11098736,22475144,22475144,3,2,0366551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,tt0304141,Harry Potter and the Prisoner of  Azkaban,ok,ok,PASS,130000000,249538952,796688549,2004PASS,160315074,307729658,982470644,3,2,0304141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,tt0167190,Hellboy,notalk,notalk,FAIL,60000000,59623958,99823958,2004FAIL,73991573,73527840,123102194,3,2,0167190,"A demon, raised from infancy after being conjured by and rescued from the Nazis, grows up to become a defender against the forces of darkness.",PG-13,True,"English, Russian",USA,"Guillermo del Toro (screenplay), Guillermo del Toro (screen story), Peter Briggs (screen story), Mike Mignola (comic books)",72,6.8,Guillermo del Toro,02 Apr 2004,"Ron Perlman, John Hurt, Selma Blair, Rupert Evans","Action, Adventure, Fantasy",8 wins & 8 nominations.,122 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY3MDM0ODA3M15BMl5BanBnXkFtZTYwNDQyMzc2._V1_SX300.jpg,"193,137",NA
2004,tt0299172,Home on the Range,ok,ok,PASS,110000000,50026353,76482461,2004PASS,135651216,61692142,94317626,3,2,0299172,"To save their farm, the resident animals go bounty hunting for a notorious outlaw.",PG,True,"English, Mandarin",USA,"Will Finn, John Sanford, Will Finn (story), John Sanford (story), Michael LaBash (story), Sam J. Levine (story), Mark Kennedy (story), Robert Lence (story), Keith Baxter (additional story), Mike Kunkel (additional story), Jason Lethcoe (additional story), Donnie Long (additional story), Brian Pimental (additional story), David Moses Pimentel (additional story), Ralph Zondag (additional story), Davy Liu (additional story)",50,5.4,"Will Finn, John Sanford",02 Apr 2004,"G.W. Bailey, Roseanne Barr, Bobby Block, Steve Buscemi","Animation, Comedy, Family",5 nominations.,76 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzNzI3NzI0OV5BMl5BanBnXkFtZTcwMTM3NDQyMQ@@._V1_SX300.jpg,"9,900",NA
2004,tt0356721,I Heart Huckabees,ok,ok,PASS,22000000,12784713,20034713,2004PASS,27130243,15766017,24706665,3,2,0356721,"A husband-and-wife team play detective, but not in the traditional sense. Instead, the happy duo helps others solve their existential issues, the kind that keep you up at night, wondering what it all means.",R,True,"English, French, Spanish","USA, UK, Germany","David O. Russell, Jeff Baena",55,6.8,David O. Russell,22 Oct 2004,"Jason Schwartzman, Isabelle Huppert, Dustin Hoffman, Lily Tomlin",Comedy,2 wins & 4 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BNTAyNTg5NTY2OV5BMl5BanBnXkFtZTcwMzQwODYyMQ@@._V1_SX300.jpg,"51,294",NA
2004,tt0343818,"I, Robot",notalk-disagree,notalk,FAIL,105000000,144801023,348601023,2004FAIL,129485252,178567590,429892298,3,2,0343818,"In the year 2035 a techno-phobic cop investigates a crime that may have been perpetrated by a robot, which leads to a larger threat to humanity.",PG-13,True,English,"USA, Germany","Jeff Vintar (screenplay), Akiva Goldsman (screenplay), Jeff Vintar (screen story), Isaac Asimov (suggested by book)",59,7.1,Alex Proyas,16 Jul 2004,"Will Smith, Bridget Moynahan, Alan Tudyk, James Cromwell","Action, Mystery, Sci-Fi",Nominated for 1 Oscar. Another 1 win & 10 nominations.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwNzI5NTQ0OF5BMl5BanBnXkFtZTYwMTI3Mjk2._V1_SX300.jpg,"270,514",NA
2004,tt0385267,In Good Company,notalk,notalk,FAIL,26000000,45489752,63489752,2004FAIL,32063015,56097638,78295110,3,2,0385267,A middle-aged ad exec is faced with a new boss who's nearly half his age... and who also happens to be sleeping with his daughter.,PG-13,True,English,USA,Paul Weitz,66,6.5,Paul Weitz,14 Jan 2005,"Dennis Quaid, Topher Grace, Scarlett Johansson, Marg Helgenberger","Comedy, Drama, Romance",1 win & 4 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ4Nzc4NTc0NV5BMl5BanBnXkFtZTcwMTkyNjcyMQ@@._V1_SX300.jpg,"44,459",NA
2004,tt0362269,Kinsey,ok,ok,PASS,11000000,10214647,13000959,2004PASS,13565122,12596630,16032690,3,2,0362269,"A look at the life of Alfred Kinsey (Neeson), a pioneer in the area of human sexuality research, whose 1948 publication ""Sexual Behavior in the Human Male"" was one of the first recorded works that saw science address sexual behavior.",R,True,English,"USA, Germany",Bill Condon,79,7.1,Bill Condon,24 Mar 2005,"Liam Neeson, Laura Linney, Chris O'Donnell, Peter Sarsgaard","Biography, Drama",Nominated for 1 Oscar. Another 17 wins & 33 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA0MjA1MjA4MDNeQTJeQWpwZ15BbWU3MDQxMDQ2MjE@._V1_SX300.jpg,"37,842",NA
2004,tt0373074,Kung Fu Hustle,nowomen-disagree,nowomen,FAIL,20000000,17104669,101004669,2004FAIL,24663858,21093356,124558238,3,2,0373074,"In Shanghai, China in the 1940s, a wannabe gangster aspires to join the notorious ""Axe Gang"" while residents of a housing complex exhibit extraordinary powers in defending their turf.",R,True,Cantonese,"Hong Kong, China","Man Keung Chan, Stephen Chow, Xin Huo, Kan-Cheung Tsang",78,7.8,Stephen Chow,22 Apr 2005,"Stephen Chow, Xiaogang Feng, Wah Yuen, Zhi Hua Dong","Action, Comedy, Crime",Nominated for 1 Golden Globe. Another 22 wins & 32 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMjQwNTMwODU0Ml5BMl5BanBnXkFtZTcwODkzNjgyMQ@@._V1_SX300.jpg,"79,709",NA
2004,tt0375912,Layer Cake,notalk,notalk,FAIL,6500000,2339957,11850214,2004FAIL,8015754,2885618,14613600,3,2,0375912,A successful cocaine dealer gets two tough assignments from his boss on the eve of his planned early retirement.,R,True,"English, Romanian",UK,"J.J. Connolly (screenplay), J.J. Connolly (novel)",73,7.4,Matthew Vaughn,01 Oct 2004,"Daniel Craig, Tom Hardy, Jamie Foreman, Sally Hawkins","Crime, Drama, Thriller",2 wins & 8 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI5MTE1OTAzOV5BMl5BanBnXkFtZTcwNDc2OTgyMQ@@._V1_SX300.jpg,"106,984",NA
2004,tt0339291,Lemony Snicket&#39;s A Series of Unfortunate Events,ok,ok,PASS,100000000,118627117,201627117,2004PASS,123319288,146290116,248645124,3,2,0339291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,tt0390221,Maria Full of Grace,ok,ok,PASS,3200000,6529624,14441158,2004PASS,3946217,8052286,17808733,3,2,0390221,A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.,R,True,"Spanish, English","Colombia, USA, Ecuador",Joshua Marston,87,7.5,Joshua Marston,02 Apr 2004,"Catalina Sandino Moreno, Virgina Ariza, Yenny Paola Vega, Rodrigo Sánchez Borhorquez","Crime, Drama",Nominated for 1 Oscar. Another 34 wins & 26 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAyMTM0MDA4NV5BMl5BanBnXkFtZTcwNTY0OTUyMQ@@._V1_SX300.jpg,"26,821",NA
2004,tt0377092,Mean Girls,ok,ok,PASS,18000000,86047227,130953026,2004PASS,22197472,106112827,161490339,3,2,0377092,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",PG-13,True,"English, German, Vietnamese, Swahili","USA, Canada","Rosalind Wiseman (book), Tina Fey (screenplay)",66,6.9,Mark Waters,30 Apr 2004,"Lindsay Lohan, Rachel McAdams, Tina Fey, Tim Meadows",Comedy,7 wins & 16 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE1MDQ4MjI1OV5BMl5BanBnXkFtZTcwNzcwODAzMw@@._V1_SX300.jpg,"164,541",NA
2004,tt0405159,Million Dollar Baby,ok,ok,PASS,30000000,100492203,232016402,2004PASS,36995786,123926269,286120974,3,2,0405159,A determined woman works with a hardened boxing trainer to become a professional.,PG-13,True,"English, Irish",USA,"Paul Haggis (screenplay), F.X. Toole (stories)",86,8.1,Clint Eastwood,28 Jan 2005,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel","Drama, Sport",Won 4 Oscars. Another 58 wins & 34 nominations.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SX300.jpg,"333,896",NA
2004,tt0349825,Miracle,notalk,notalk,FAIL,28000000,64378093,64474705,2004FAIL,34529401,79390606,79509747,3,2,0349825,"Miracle tells the true story of Herb Brooks (Russell), the player-turned-coach who led the 1980 U.S. Olympic hockey team to victory over the seemingly invincible Russian squad.",PG,True,English,USA,Eric Guggenheim,68,7.5,Gavin O'Connor,06 Feb 2004,"Kurt Russell, Patricia Clarkson, Noah Emmerich, Sean McCann","Drama, Family, History",1 win & 2 nominations.,135 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEyOTk1OTcyNV5BMl5BanBnXkFtZTYwNjMzNDU3._V1_SX300.jpg,"29,333",NA
2004,tt0382189,My Summer of Love,ok,ok,PASS,1700000,1000915,4951476,2004PASS,2096428,1234321,6106125,3,2,0382189,"In the Yorkshire countryside, working-class tomboy Mona meets the exotic, pampered Tamsin. Over the summer season, the two young women discover they have much to teach one another, and much to explore together.",R,True,English,UK,"Helen Cross (novel), Pawel Pawlikowski, Michael Wynne (collaborating writer)",82,6.8,Pawel Pawlikowski,05 Nov 2004,"Natalie Press, Emily Blunt, Paddy Considine, Dean Andrews","Drama, Romance",9 wins & 19 nominations.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2NTM0NDY1NV5BMl5BanBnXkFtZTcwMjU5OTkyMQ@@._V1_SX300.jpg,"13,493",NA
2004,tt0374900,Napoleon Dynamite,notalk-disagree,notalk,FAIL,400000,44540956,46122713,2004FAIL,493277,54927590,56878201,3,2,0374900,"A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",PG,True,English,USA,"Jared Hess, Jerusha Hess",64,6.9,Jared Hess,27 Aug 2004,"Jon Heder, Jon Gries, Aaron Ruell, Efren Ramirez",Comedy,10 wins & 18 nominations.,82 min,movie,http://ia.media-imdb.com/images/M/MV5BNjYwNTA3MDIyMl5BMl5BanBnXkFtZTYwMjIxNjA3._V1_SX300.jpg,"130,519",NA
2004,tt0363282,New York Minute,notalk-disagree,notalk,FAIL,40000000,14018364,21215882,2004FAIL,49327715,17287347,26163275,3,2,0363282,"One day in New York City, as Jane Ryan tries out for an overseas college program and her sister Roxy schemes to meet her favorite punk rockers, a series of mishaps throws their day into ...",PG,True,English,USA,"Emily Fox (story), Emily Fox (screenplay), Adam Cooper (screenplay), Bill Collage (screenplay)",33,4.7,Dennie Gordon,07 May 2004,"Ashley Olsen, Mary-Kate Olsen, Eugene Levy, Andy Richter",Comedy,4 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI2Mjc0OTc0MV5BMl5BanBnXkFtZTcwMjM4MzUyMQ@@._V1_SX300.jpg,"14,261",NA
2004,tt0390384,Primer,notalk,notalk,FAIL,7000,424760,565846,2004FAIL,8632,523811,697797,3,2,0390384,"Four friends/fledgling entrepreneurs, knowing that there's something bigger and more innovative than the different error-checking devices they've built, wrestle over their new invention.",PG-13,True,English,USA,Shane Carruth,68,7,Shane Carruth,27 May 2005,"Shane Carruth, David Sullivan, Casey Gooden, Anand Upadhyaya","Drama, Thriller, Sci-Fi",2 wins & 7 nominations.,77 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwNjY5MDkzOF5BMl5BanBnXkFtZTcwOTAxMTcyMQ@@._V1_SX300.jpg,"47,303",NA
2004,tt0350028,Raising Helen,ok,ok,PASS,50000000,37485528,43340302,2004PASS,61659644,46226886,53446952,3,2,0350028,"After her sister and brother-in-law die in a car accident, a young woman becomes the guardian of their three children.",PG-13,True,English,USA,"Patrick J. Clifton (story), Beth Rigazio (story), Jack Amiel (screenplay), Michael Begler (screenplay)",38,5.9,Garry Marshall,28 May 2004,"Kate Hudson, John Corbett, Joan Cusack, Hayden Panettiere","Comedy, Drama, Romance",1 nomination.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA5NjEwMTQ0NV5BMl5BanBnXkFtZTYwOTM2MjY2._V1_SX300.jpg,"25,336",NA
2004,tt0350258,Ray,dubious,dubious,FAIL,40000000,75305995,124823094,2004FAIL,49327715,92866817,153930950,3,2,0350258,"The story of the life and career of the legendary rhythm and blues musician Ray Charles, from his humble beginnings in the South, where he went blind at age seven, to his meteoric rise to stardom during the 1950s and 1960s.",PG-13,True,English,USA,"Taylor Hackford (story), James L. White (story), James L. White (screenplay)",73,7.8,Taylor Hackford,29 Oct 2004,"Jamie Foxx, Kerry Washington, Regina King, Clifton Powell","Biography, Drama, Music",Won 2 Oscars. Another 44 wins & 40 nominations.,152 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQxNDQwNjQzOV5BMl5BanBnXkFtZTcwNTQxNDYyMQ@@._V1_SX300.jpg,"85,704",NA
2004,tt0318627,Resident Evil: Apocalypse,ok,ok,PASS,50000000,50740078,128940078,2004PASS,61659644,62572303,159007986,3,2,0318627,"Alice awakes in Raccoon City, only to find it has become infested with zombies and monsters. With the help of Jill Valentine and Carlos Olivera, Alice must find a way out of the city before it is destroyed by a nuclear missile.",R,True,English,"Germany, France, UK, Canada, USA",Paul W.S. Anderson,35,6.1,Alexander Witt,10 Sep 2004,"Milla Jovovich, Sienna Guillory, Oded Fehr, Thomas Kretschmann","Action, Horror, Sci-Fi",2 wins & 3 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1NTUxMzk0Nl5BMl5BanBnXkFtZTcwNDQ1MDIzMw@@._V1_SX300.jpg,"121,665",NA
2004,tt0332375,Saved!,ok-disagree,ok,PASS,5000000,8886160,10228228,2004PASS,6165964,10958349,12613378,3,2,0332375,"When a girl attending a Christian high school becomes pregnant, she finds herself ostracized and demonized, as all of her former friends turn on her.",PG-13,True,English,"USA, Canada","Brian Dannelly, Michael Urban",62,6.9,Brian Dannelly,16 Sep 2004,"Jena Malone, Mandy Moore, Macaulay Culkin, Patrick Fugit","Comedy, Drama",1 win & 6 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ1ODM1ODU1N15BMl5BanBnXkFtZTcwMjI5MzA3NA@@._V1_SX300.jpg,"36,369",NA
2004,tt0387564,Saw,men-disagree,men,FAIL,1200000,55185045,103096345,2004FAIL,1479831,68053804,127137678,3,2,0387564,"With a dead body lying between them, two men wake up in the secure lair of a serial killer who's been nicknamed ""Jigsaw"". The men must follow various rules and objectives if they wish to survive and win the deadly game set for them.",R,True,English,"USA, Australia","Leigh Whannell, James Wan (story), Leigh Whannell (story)",46,7.7,James Wan,29 Oct 2004,"Leigh Whannell, Cary Elwes, Danny Glover, Ken Leung","Horror, Mystery, Thriller",5 wins & 8 nominations.,103 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE4MDYzNDE1OV5BMl5BanBnXkFtZTcwNDY2OTYwNA@@._V1_SX300.jpg,"226,876",NA
2004,tt0363988,Secret Window,notalk,notalk,FAIL,40000000,47958031,92111551,2004FAIL,49327715,59141502,113591309,3,2,0363988,"A writer is accused for plagiarism by a strange man, who then starts haunting him for ""justice.""",PG-13,True,English,USA,"Stephen King (novel), David Koepp (screenplay)",46,6.6,David Koepp,12 Mar 2004,"Johnny Depp, John Turturro, Maria Bello, Timothy Hutton","Mystery, Thriller",3 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU5NDY4MjAxNl5BMl5BanBnXkFtZTcwMDQ0ODUyMQ@@._V1_SX300.jpg,"113,688",NA
2004,tt0307453,Shark Tale,notalk,notalk,FAIL,75000000,161412000,367825111,2004FAIL,92489466,199052129,453599307,3,2,0307453,"When a son of a gangster shark boss is accidently killed while on the hunt, his would-be prey and his vegetarian brother both decide to use the incident to their own advantage.",PG,True,English,USA,"Michael J. Wilson (screenplay), Rob Letterman (screenplay), Scott Aukerman (additional dialogue), Alec Berg (additional dialogue), Sean Bishop (additional dialogue), BJ Porter (additional dialogue), Jeff Schaffer (additional dialogue), Lona Williams (additional dialogue), David P. Smith (additional dialogue), David Soren (additional dialogue)",48,6,"Bibo Bergeron, Vicky Jenson, Rob Letterman",01 Oct 2004,"Will Smith, Robert De Niro, Renée Zellweger, Jack Black","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 3 wins & 14 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMxMjY0NzE2M15BMl5BanBnXkFtZTcwNTc3ODcyMw@@._V1_SX300.jpg,"101,315",NA
2004,tt0365748,Shaun of the Dead,ok-disagree,ok,PASS,5000000,13542874,30332385,2004PASS,6165964,16700976,37405681,3,2,0365748,"A man decides to turn his moribund life around by winning back his ex-girlfriend, reconciling his relationship with his mother, and dealing with an entire community that has returned from the dead to eat the living.",R,True,English,"UK, France, USA","Simon Pegg, Edgar Wright",76,8,Edgar Wright,24 Sep 2004,"Simon Pegg, Kate Ashfield, Nick Frost, Lucy Davis","Comedy, Horror",11 wins & 16 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2NjA0NDk0NV5BMl5BanBnXkFtZTcwOTA0OTQzMw@@._V1_SX300.jpg,"299,764",NA
2004,tt0298148,Shrek 2,ok-disagree,ok,PASS,70000000,441226247,937008132,2004PASS,86323501,544117065,1155511754,3,2,0298148,Princess Fiona's parents invite her and Shrek to dinner to celebrate her marriage. If only they knew the newlyweds were both ogres.,PG,True,English,USA,"William Steig (book), Andrew Adamson (story), Andrew Adamson (screenplay), Joe Stillman (screenplay), J. David Stem (screenplay), David N. Weiss (screenplay), Cody Cameron (additional dialogue), Walt Dohrn (additional dialogue), Chris Miller (additional dialogue), David P. Smith (additional dialogue), Conrad Vernon (additional dialogue)",75,7.3,"Andrew Adamson, Kelly Asbury, Conrad Vernon",19 May 2004,"Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews","Animation, Adventure, Comedy",Nominated for 2 Oscars. Another 16 wins & 35 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4MTMwNjI4M15BMl5BanBnXkFtZTcwMjExMzUyMQ@@._V1_SX300.jpg,"226,472",NA
2004,tt0375063,Sideways,ok,ok,PASS,17000000,71502303,109874155,2004PASS,20964279,88176131,135496025,3,2,0375063,"Two men reaching middle age with not much to show but disappointment, embark on a week long road trip through California's wine country, just as one is about to take a trip down the aisle.",R,True,"English, Armenian",USA,"Rex Pickett (novel), Alexander Payne (screenplay), Jim Taylor (screenplay)",94,7.6,Alexander Payne,21 Jan 2005,"Paul Giamatti, Thomas Haden Church, Virginia Madsen, Sandra Oh","Comedy, Drama, Romance",Won 1 Oscar. Another 108 wins & 39 nominations.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU0Mjg3MzkxOV5BMl5BanBnXkFtZTYwNDU1OTY3._V1_SX300.jpg,"125,477",NA
2004,tt0346156,Sky Captain and the World of Tomorrow,ok-disagree,ok,PASS,70000000,37760080,49730854,2004PASS,86323501,46565462,61327735,3,2,0346156,"After New York City receives a series of attacks from giant flying robots, a reporter teams up with a pilot in search of their origin, as well as the reason for the disappearances of famous scientists around the world.",PG,True,"English, Tibetan, German","USA, UK, Italy",Kerry Conran,64,6.1,Kerry Conran,17 Sep 2004,"Gwyneth Paltrow, Jude Law, Giovanni Ribisi, Michael Gambon","Action, Adventure, Mystery",3 wins & 11 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM0NDQzMDA1NF5BMl5BanBnXkFtZTcwNTU3ODAzMw@@._V1_SX300.jpg,"64,128",NA
2004,tt0371246,Spanglish,ok,ok,PASS,75000000,42044321,54344321,2004PASS,92489466,51848757,67017030,3,2,0371246,"A woman and her daughter emigrate from Mexico for a better life in America, where they start working for a family where the patriarch is a newly celebrated chef with an insecure wife.",PG-13,True,"English, Spanish",USA,James L. Brooks,48,6.5,James L. Brooks,17 Dec 2004,"Adam Sandler, Téa Leoni, Paz Vega, Cloris Leachman","Comedy, Drama, Romance",Nominated for 1 Golden Globe. Another 4 wins & 9 nominations.,131 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2MjkwOTExMV5BMl5BanBnXkFtZTcwNTc4MzcyMQ@@._V1_SX300.jpg,"55,072",NA
2004,tt0316654,Spider-Man 2,notalk-disagree,notalk,FAIL,200000000,373524485,783705001,2004FAIL,246638575,460627734,966459425,3,2,0316654,Peter Parker is beset with troubles in his failing personal life as he battles a brilliant scientist named Doctor Otto Octavius.,PG-13,True,"English, Russian, Chinese",USA,"Stan Lee (comic book), Steve Ditko (comic book), Alfred Gough (screen story), Miles Millar (screen story), Michael Chabon (screen story), Alvin Sargent (screenplay)",83,7.4,Sam Raimi,30 Jun 2004,"Tobey Maguire, Kirsten Dunst, James Franco, Alfred Molina","Action, Adventure, Fantasy",Won 1 Oscar. Another 17 wins & 39 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE1ODcyODYxMl5BMl5BanBnXkFtZTcwNjA1NDE3MQ@@._V1_SX300.jpg,"272,410",NA
2004,tt0372588,Team America: World Police,men,men,FAIL,20000000,32774834,50274834,2004FAIL,24663858,40417692,61998567,3,2,0372588,"Popular Broadway actor Gary Johnston is recruited by the elite counter-terrorism organization Team America: World Police. As the world begins to crumble around him, he must battle with terrorists, celebrities and falling in love.",R,True,"English, French, Klingon, Korean, Arabic","USA, Germany","Trey Parker, Matt Stone, Pam Brady",64,7.2,Trey Parker,15 Oct 2004,"Trey Parker, Matt Stone, Kristen Miller, Masasa Moyo","Animation, Action, Adventure",1 win & 7 nominations.,98 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2Nzc4NjYxMV5BMl5BanBnXkFtZTcwNTM1MTcyMQ@@._V1_SX300.jpg,"110,704",NA
